"visit_id` bigint NOT NULL auto_increment","content_id` bigint NOT NULL DEFAULT 0","actor_id` bigint NOT NULL DEFAULT 0","page_url` varchar(500) NOT NULL","page_domain` varchar(255) NOT NULL","page_path` varchar(500) NOT NULL","date_ymd` int NOT NULL","visits` int NOT NULL DEFAULT 0","depth` int NOT NULL DEFAULT 0","metadata_json` json","created_ymdhis` bigint NOT NULL DEFAULT 0","updated_ymdhis` bigint NOT NULL DEFAULT 0"
605,1,1,http://lupopedia.com/support2.php,lupopedia.com,/support2.php,202512,10,2,"{""legacy_pageurl"": ""http://lupopedia.com/support2.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
606,1,1,http://lupopedia.com/what_is_lupopedia.php,lupopedia.com,/what_is_lupopedia.php,202512,16,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_is_lupopedia.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 8, ""legacy_directvisits"": 8}",0,0
607,1,1,http://wisdomoflovingfaith.com,wisdomoflovingfaith.com,,202512,37,1,"{""legacy_pageurl"": ""http://wisdomoflovingfaith.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 20, ""legacy_directvisits"": 17}",0,0
608,1,1,http://wisdomoflovingfaith.com/agent_profile.php,wisdomoflovingfaith.com,/agent_profile.php,202512,4,2,"{""legacy_pageurl"": ""http://wisdomoflovingfaith.com/agent_profile.php"", ""legacy_parentrec"": 290, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
609,1,1,http://lupopedia.com/craftysyntax/#download,lupopedia.com,/craftysyntax/#download,202512,16,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#download"", ""legacy_parentrec"": 183, ""legacy_department"": 1, ""legacy_levelvisits"": 8, ""legacy_directvisits"": 8}",0,0
610,1,1,http://lupopedia.com/account.php,lupopedia.com,/account.php,202512,8,2,"{""legacy_pageurl"": ""http://lupopedia.com/account.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 4}",0,0
611,1,1,http://lupopedia.com/craftysyntax_changelog.php,lupopedia.com,/craftysyntax_changelog.php,202512,22,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax_changelog.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 11, ""legacy_directvisits"": 11}",0,0
612,1,1,http://mail.wisdomoflovingfaith.com,mail.wisdomoflovingfaith.com,,202512,7,1,"{""legacy_pageurl"": ""http://mail.wisdomoflovingfaith.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 3}",0,0
613,1,1,http://wisdomoflovingfaith.com.collaborativepages.com,wisdomoflovingfaith.com.collaborativepages.com,,202512,4,1,"{""legacy_pageurl"": ""http://wisdomoflovingfaith.com.collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
614,1,1,http://lupopedia.com/browse_collections.php,lupopedia.com,/browse_collections.php,202512,16,2,"{""legacy_pageurl"": ""http://lupopedia.com/browse_collections.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 8, ""legacy_directvisits"": 8}",0,0
615,1,1,http://lupopedia.com/wolfie_ladder/grok.php,lupopedia.com,/wolfie_ladder/grok.php,202512,6,3,"{""legacy_pageurl"": ""http://lupopedia.com/wolfie_ladder/grok.php"", ""legacy_parentrec"": 199, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_directvisits"": 3}",0,0
616,1,1,http://collaborativepages.com/who_is_portunus.php,collaborativepages.com,/who_is_portunus.php,202512,4,2,"{""legacy_pageurl"": ""http://collaborativepages.com/who_is_portunus.php"", ""legacy_parentrec"": 191, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
617,1,1,http://lupopedia.com/sot_collections.php,lupopedia.com,/sot_collections.php,202512,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/sot_collections.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
618,1,1,http://lupopedia.com/crafty_syntax_evolved.php,lupopedia.com,/crafty_syntax_evolved.php,202512,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/crafty_syntax_evolved.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
619,1,1,http://lupopedia.com/craftysyntax/#legacy,lupopedia.com,/craftysyntax/#legacy,202512,8,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#legacy"", ""legacy_parentrec"": 183, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 4}",0,0
620,1,1,http://lupopedia.com/officehours.php,lupopedia.com,/officehours.php,202512,60,2,"{""legacy_pageurl"": ""http://lupopedia.com/officehours.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 30, ""legacy_directvisits"": 30}",0,0
621,1,1,http://lupopedia.com/wall.php,lupopedia.com,/wall.php,202512,8,2,"{""legacy_pageurl"": ""http://lupopedia.com/wall.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 4}",0,0
622,1,1,http://lupopedia.com/craftysyntax/planfor_next_version_craftysyntax.php,lupopedia.com,/craftysyntax/planfor_next_version_craftysyntax.php,202512,30,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/planfor_next_version_craftysyntax.php"", ""legacy_parentrec"": 183, ""legacy_department"": 1, ""legacy_levelvisits"": 15, ""legacy_directvisits"": 15}",0,0
623,1,1,http://lupopedia.com/crafty_syntax_research.php,lupopedia.com,/crafty_syntax_research.php,202512,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/crafty_syntax_research.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_directvisits"": 3}",0,0
624,1,1,http://lupopedia.com/special.php,lupopedia.com,/special.php,202512,8,2,"{""legacy_pageurl"": ""http://lupopedia.com/special.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 4}",0,0
625,1,1,http://lupopedia.com/executive_summary.php,lupopedia.com,/executive_summary.php,202512,8,2,"{""legacy_pageurl"": ""http://lupopedia.com/executive_summary.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 4}",0,0
626,1,1,http://lupopedia.com/planfor_next_version_craftysyntax.php,lupopedia.com,/planfor_next_version_craftysyntax.php,202512,8,2,"{""legacy_pageurl"": ""http://lupopedia.com/planfor_next_version_craftysyntax.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 4}",0,0
627,1,1,http://lupopedia.com/terms.php,lupopedia.com,/terms.php,202512,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/terms.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
628,1,1,http://lupopedia.com/the_wolfie_way.php,lupopedia.com,/the_wolfie_way.php,202512,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/the_wolfie_way.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
629,1,1,http://lupopedia.com/what_is_the_lupopedia_dialog_system.php,lupopedia.com,/what_is_the_lupopedia_dialog_system.php,202512,10,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_is_the_lupopedia_dialog_system.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
630,1,1,http://lupopedia.com/funding_options.php,lupopedia.com,/funding_options.php,202512,10,2,"{""legacy_pageurl"": ""http://lupopedia.com/funding_options.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
631,1,1,http://lupopedia.com/what_is_mood_color.php,lupopedia.com,/what_is_mood_color.php,202512,26,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_is_mood_color.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 13, ""legacy_directvisits"": 13}",0,0
632,1,1,http://lupopedia.com/messages.php,lupopedia.com,/messages.php,202512,10,2,"{""legacy_pageurl"": ""http://lupopedia.com/messages.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
633,1,1,http://lupopedia.com/craftysyntax/new_index.htm,lupopedia.com,/craftysyntax/new_index.htm,202512,4,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/new_index.htm"", ""legacy_parentrec"": 183, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
634,1,1,http://lupopedia.com/craftysyntax/#news,lupopedia.com,/craftysyntax/#news,202512,14,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#news"", ""legacy_parentrec"": 183, ""legacy_department"": 1, ""legacy_levelvisits"": 7, ""legacy_directvisits"": 7}",0,0
635,1,1,http://lupopedia.com/craftysyntax/#future-roadmap,lupopedia.com,/craftysyntax/#future-roadmap,202512,4,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#future-roadmap"", ""legacy_parentrec"": 183, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
636,1,1,http://mail.lupopedia.com,mail.lupopedia.com,,202512,10,1,"{""legacy_pageurl"": ""http://mail.lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
637,1,1,http://lupopedia.com,lupopedia.com,,202601,590,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 436, ""legacy_directvisits"": 154}",0,0
638,1,1,http://lupopedia.com/agents.php,lupopedia.com,/agents.php,202601,64,2,"{""legacy_pageurl"": ""http://lupopedia.com/agents.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 32, ""legacy_directvisits"": 32}",0,0
639,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,202601,78,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 39, ""legacy_directvisits"": 39}",0,0
640,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,202601,223,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 122, ""legacy_directvisits"": 101}",0,0
641,1,1,http://lupopedia.com/craftysyntax/craftysyntax_changelog.php,lupopedia.com,/craftysyntax/craftysyntax_changelog.php,202601,10,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/craftysyntax_changelog.php"", ""legacy_parentrec"": 413, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
642,1,1,http://lupopedia.com/craftysyntax/planfor_next_version_craftysyntax.php,lupopedia.com,/craftysyntax/planfor_next_version_craftysyntax.php,202601,8,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/planfor_next_version_craftysyntax.php"", ""legacy_parentrec"": 413, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 4}",0,0
643,1,1,http://mail.lupopedia.com,mail.lupopedia.com,,202601,12,1,"{""legacy_pageurl"": ""http://mail.lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 6, ""legacy_directvisits"": 6}",0,0
644,1,1,http://lupopedia.com/questions.php,lupopedia.com,/questions.php,202601,20,2,"{""legacy_pageurl"": ""http://lupopedia.com/questions.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 10, ""legacy_directvisits"": 10}",0,0
645,1,1,http://mail.collaborativepages.com,mail.collaborativepages.com,,202601,6,1,"{""legacy_pageurl"": ""http://mail.collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_directvisits"": 3}",0,0
646,1,1,http://collaborativepages.com,collaborativepages.com,,202601,55,1,"{""legacy_pageurl"": ""http://collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 32, ""legacy_directvisits"": 23}",0,0
647,1,1,http://lupopedia.com/craftysyntax_changelog.php,lupopedia.com,/craftysyntax_changelog.php,202601,10,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax_changelog.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
648,1,1,http://lupopedia.com/search.php,lupopedia.com,/search.php,202601,12,2,"{""legacy_pageurl"": ""http://lupopedia.com/search.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 6, ""legacy_directvisits"": 6}",0,0
649,1,1,http://lupopedia.com/changelog.php,lupopedia.com,/changelog.php,202601,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/changelog.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_directvisits"": 3}",0,0
650,1,1,http://lupopedia.com/craftysyntax/#distribution,lupopedia.com,/craftysyntax/#distribution,202601,2,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#distribution"", ""legacy_parentrec"": 413, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
651,1,1,http://lupopedia.com/system_features.php,lupopedia.com,/system_features.php,202601,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/system_features.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
652,1,1,http://lupopedia.com/what_is_wolfie_headers.php,lupopedia.com,/what_is_wolfie_headers.php,202601,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_is_wolfie_headers.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
653,1,1,http://lupopedia.com/executive_summary.php,lupopedia.com,/executive_summary.php,202601,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/executive_summary.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
654,1,1,http://lupopedia.com/topics.php,lupopedia.com,/topics.php,202601,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/topics.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
655,1,1,http://lupopedia.com/privacy.php,lupopedia.com,/privacy.php,202601,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/privacy.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
656,1,1,http://lupopedia.com/support.php,lupopedia.com,/support.php,202601,24,2,"{""legacy_pageurl"": ""http://lupopedia.com/support.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 12, ""legacy_directvisits"": 12}",0,0
657,1,1,http://lupopedia.com/directory.php,lupopedia.com,/directory.php,202601,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/directory.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
658,1,1,http://lupopedia.com/channels.php,lupopedia.com,/channels.php,202601,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/channels.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
659,1,1,http://lupopedia.com/events.php,lupopedia.com,/events.php,202601,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/events.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
660,1,1,http://lupopedia.com/browse_collections.php,lupopedia.com,/browse_collections.php,202601,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/browse_collections.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
661,1,1,http://lupopedia.com/users.php,lupopedia.com,/users.php,202601,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/users.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
662,1,1,http://lupopedia.com/login.php,lupopedia.com,/login.php,202601,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/login.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
663,1,1,http://lupopedia.com/wolfie_ladder,lupopedia.com,/wolfie_ladder,202601,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/wolfie_ladder"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
664,1,1,http://lupopedia.com/wolfie_ladder?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMzUwNjg1NTMxNzI4AAEedih1BFGtRGYOTcsnKIj1idTucYEl_XhfUhT0jEgwbngbl3Wkz57sl1T0SUs_aem_0gN-07gAOLh9Qz-qOQSWKQ,lupopedia.com,/wolfie_ladder?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMzUwNjg1NTMxNzI4AAEedih1BFGtRGYOTcsnKIj1idTucYEl_XhfUhT0jEgwbngbl3Wkz57sl1T0SUs_aem_0gN-07gAOLh9Qz-qOQSWKQ,202601,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/wolfie_ladder?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMzUwNjg1NTMxNzI4AAEedih1BFGtRGYOTcsnKIj1idTucYEl_XhfUhT0jEgwbngbl3Wkz57sl1T0SUs_aem_0gN-07gAOLh9Qz-qOQSWKQ"", ""legacy_parentrec"": 447, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
665,1,1,http://lupopedia.com?utm_source=poweredby&utm_campaign=poweredby,lupopedia.com?utm_source=poweredby&utm_campaign=poweredby,,202601,0,2,"{""legacy_pageurl"": ""http://lupopedia.com?utm_source=poweredby&utm_campaign=poweredby"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
666,1,1,http://lupopedia.com/wolfie_ladder?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMzUwNjg1NTMxNzI4AAEedih1BFGtRGYOTcsnKIj1idTucYEl_XhfUhT0jEgwbngbl3Wkz57sl1T0SUs_aem_0gN-07gAOLh9Qz-qOQSWKQ,lupopedia.com,/wolfie_ladder?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMzUwNjg1NTMxNzI4AAEedih1BFGtRGYOTcsnKIj1idTucYEl_XhfUhT0jEgwbngbl3Wkz57sl1T0SUs_aem_0gN-07gAOLh9Qz-qOQSWKQ,202601,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/wolfie_ladder?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMzUwNjg1NTMxNzI4AAEedih1BFGtRGYOTcsnKIj1idTucYEl_XhfUhT0jEgwbngbl3Wkz57sl1T0SUs_aem_0gN-07gAOLh9Qz-qOQSWKQ"", ""legacy_parentrec"": 447, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
667,1,1,http://lupopedia.com?utm_source=poweredby&utm_campaign=poweredby,lupopedia.com?utm_source=poweredby&utm_campaign=poweredby,,202601,0,2,"{""legacy_pageurl"": ""http://lupopedia.com?utm_source=poweredby&utm_campaign=poweredby"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
668,1,1,http://lupopedia.com/agent_profile.php?id=10,lupopedia.com,/agent_profile.php?id=10,202601,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=10"", ""legacy_parentrec"": 411, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
669,1,1,http://lupopedia.com/agent_profile.php?id=9,lupopedia.com,/agent_profile.php?id=9,202601,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=9"", ""legacy_parentrec"": 411, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
670,1,1,http://lupopedia.com/craftysyntax/#howto,lupopedia.com,/craftysyntax/#howto,202601,2,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#howto"", ""legacy_parentrec"": 413, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
671,1,1,http://lupopedia.com/craftysyntax/#download,lupopedia.com,/craftysyntax/#download,202601,2,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#download"", ""legacy_parentrec"": 413, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
672,1,1,http://lupopedia.com/index.php,lupopedia.com,/index.php,202601,10,2,"{""legacy_pageurl"": ""http://lupopedia.com/index.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
673,1,1,http://lupopedia.com/craftysyntax/#news,lupopedia.com,/craftysyntax/#news,202601,6,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#news"", ""legacy_parentrec"": 413, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_directvisits"": 3}",0,0
674,1,1,http://lupopedia.com/agent_profile.php?id=10,lupopedia.com,/agent_profile.php?id=10,202601,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=10"", ""legacy_parentrec"": 411, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
675,1,1,http://lupopedia.com/craftysyntax/lupopedia.php,lupopedia.com,/craftysyntax/lupopedia.php,202601,2,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/lupopedia.php"", ""legacy_parentrec"": 413, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
676,1,1,http://lupopedia.com/agent_profile.php?id=69,lupopedia.com,/agent_profile.php?id=69,202601,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=69"", ""legacy_parentrec"": 411, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
677,1,1,http://lupopedia.com/agent_profile.php?id=10,lupopedia.com,/agent_profile.php?id=10,202601,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=10"", ""legacy_parentrec"": 411, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
678,1,1,http://lupopedia.com/craftysyntax/#challenge,lupopedia.com,/craftysyntax/#challenge,202601,4,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#challenge"", ""legacy_parentrec"": 413, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
679,1,1,http://collaborativepages.com/what_are_wolfie_headers.php,collaborativepages.com,/what_are_wolfie_headers.php,202601,4,2,"{""legacy_pageurl"": ""http://collaborativepages.com/what_are_wolfie_headers.php"", ""legacy_parentrec"": 422, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
680,1,1,http://lupopedia.com/members.php,lupopedia.com,/members.php,202601,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/members.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
681,1,1,http://lupopedia.com/questions.php?tab=what&search=mobile,lupopedia.com,/questions.php?tab=what&search=mobile,202601,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/questions.php?tab=what&search=mobile"", ""legacy_parentrec"": 419, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
682,1,1,http://collaborativepages.com/who_is_wolfie.php,collaborativepages.com,/who_is_wolfie.php,202601,2,2,"{""legacy_pageurl"": ""http://collaborativepages.com/who_is_wolfie.php"", ""legacy_parentrec"": 422, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
683,1,1,http://lupopedia.com/account.php,lupopedia.com,/account.php,202601,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/account.php"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
684,1,1,http://lupopedia.com/account.php?v=3.7.5&d=&h=cripto2029.com,lupopedia.com,/account.php?v=3.7.5&d=&h=cripto2029.com,202601,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/account.php?v=3.7.5&d=&h=cripto2029.com"", ""legacy_parentrec"": 467, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
685,1,1,http://lupopedia.com?utm_source=poweredby&utm_campaign=poweredby,lupopedia.com?utm_source=poweredby&utm_campaign=poweredby,,202601,0,2,"{""legacy_pageurl"": ""http://lupopedia.com?utm_source=poweredby&utm_campaign=poweredby"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
686,1,1,http://lupopedia.com/craftysyntax/#innovations,lupopedia.com,/craftysyntax/#innovations,202601,2,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#innovations"", ""legacy_parentrec"": 413, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
687,1,1,http://lupopedia.com/support.php?v=3.7.5&d=&h=www.abol.us,lupopedia.com,/support.php?v=3.7.5&d=&h=www.abol.us,202601,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/support.php?v=3.7.5&d=&h=www.abol.us"", ""legacy_parentrec"": 440, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_directvisits"": 0}",0,0
688,1,1,http://lupopedia.com/craftysyntax/#legacy,lupopedia.com,/craftysyntax/#legacy,202601,2,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#legacy"", ""legacy_parentrec"": 413, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
689,1,1,http://lupopedia.com/goopers,lupopedia.com,/goopers,202601,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/goopers"", ""legacy_parentrec"": 409, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_directvisits"": 1}",0,0
