[2026-02-28T12:49:52Z UTC] Starting PHASE-4 Issues Ledger generation
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\livehelp_paths_firsts_migration.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\database\lupopedia\tables\livehelp_paths_monthly.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\database\lupopedia\tables\livehelp_qa.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\livehelp_qa_migration.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\livehelp_questions_migration.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\database\lupopedia\tables\livehelp_quick.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\livehelp_quick_migration.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\database\lupopedia\tables\livehelp_referers_daily.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\livehelp_referers_daily_migration.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\database\lupopedia\tables\livehelp_referers_monthly.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\database\lupopedia\tables\livehelp_sessions.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\livehelp_sessions_migration.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\database\lupopedia\tables\livehelp_smilies.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\livehelp_smilies_migration.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\livehelp_transcripts_migration.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\livehelp_users_migration.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\database\lupopedia\tables\livehelp_visit_track.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\livehelp_visit_track_migration.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\database\lupopedia\tables\livehelp_visits_daily.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\database\lupopedia\tables\livehelp_visits_monthly.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\database\lupopedia\tables\livehelp_websites.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\livehelp_websites_migration.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_actor_actions.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_actor_aliases.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\database\lupopedia\tables\lupo_actor_channel_roles.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\database\lupopedia\tables\lupo_actor_departments.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\database\lupopedia\tables\lupo_actor_edges.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\database\lupopedia\tables\lupo_actor_events.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_actor_history.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_actor_moods.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_actor_object_edges.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_actor_persona_relationships.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\database\lupopedia\tables\lupo_actor_relationship_rules.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_actor_reply_templates.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_actor_truth_edges.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_agent_dependencies.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_agent_experiences.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_agent_external_events.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_agent_faucet_credentials.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_agent_heartbeats.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_aliases.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_analytics_campaign_vars.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_anubis_deletion_log.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_anubis_events.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_anubis_log.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_anubis_mirrored.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_anubis_orphaned.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_anubis_redirects.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_anubis_revised.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_bans_log.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\database\lupopedia\tables\lupo_capability_usage.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_channel_log_types.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_collection_tab_paths.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_contexts_map.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_crafty_syntax_chat_mod_departments.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_crafty_user_mapping.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_department_metadata.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_department_roles.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_dialog_channels.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_doctrine_evolution_audit.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_document_embeddings.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_emotional_constellations.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_emotional_frameworks.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_emotional_stars.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_emotional_translations.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_event_log.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_event_metadata.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\database\lupopedia\tables\lupo_federated_trust.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_federation_categories.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_federation_category_map.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_gov_event_actor_edges.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_gov_event_conflicts.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_gov_event_dependencies.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_hashtags.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_hotfix_registry.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_human_history_meta.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_kapu_restoration_paths.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_labs_violations.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_legacy_content_mapping.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\database\lupopedia\tables\lupo_llm_performance.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_memory_events.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_memory_rollups.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_meta_log_events.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_metrics_archive_legacy.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_modules_departments.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_mood_assignments.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_mood_registry.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_pack_role_registry.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_reference_objects.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_registry_import.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_registry_open.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\database\lupopedia\tables\lupo_session_recovery.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_system_config.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_system_events.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_task_assignments.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_task_dependencies.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_task_events.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_task_priorities.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_task_statuses.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_task_types.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_temporal_coherence_snapshots.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_ticket_messages.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_world_events.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\database\lupopedia\tables\lupo_world_registry.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\database\lupopedia\tables\operator_to_roles_migration.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\database\lupopedia\tables\sessions.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\database\lupopedia_worms\README.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\dev\metadata_index.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\diagnostics\4.0.18_ROUTING_DIAGNOSTICS.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\diagnostics\4.0.19_ADMIN_DIAGNOSTICS.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\diagnostics\4.0.20_ADMIN_TESTING.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\dialogs\channel_42\thread_4_0_47\flare_relationship_automation_summary.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\directives\channel_42_antigravity_vsx_extension_account_link.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\directives\channel_42_antigravity_vsx_extension_md_fallback.md
[2026-02-28T12:49:54Z UTC] Found 7 issues in docs\directives\channel_42_antigravity_vsx_test_plan_execution.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\directives\channel_42_broadcast.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\directives\channel_42_header_lookup_index.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\4.0.17_DIAGNOSTICS_AND_COMPATIBILITY.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\doctrine\4.0.21_COMPLETION_PLAN.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\AGENT_420_RETIREMENT.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\AGENT_BOUNDARIES_COMPACT.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\AGENT_REGISTRY_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\AI_AGENT_BOOT_NOTES.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\ANUBIS\ANUBIS_IMPLEMENTATION_SUMMARY.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\ANUBIS\ANUBIS_ORPHAN_RULES.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\ANUBIS\ANUBIS_OVERVIEW.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\ANUBIS\ANUBIS_PROGRAM_SPEC.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\ANUBIS\LILITH_ANUBIS_GUIDANCE.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\ANUBIS\LILITH_ANUBIS_GUIDANCE_FLIP.md
[2026-02-28T12:49:54Z UTC] Found 10 issues in docs\doctrine\ANUBIS_FALLBACK_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\ANUBIS_ORPHAN_RULES.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\BAN_ENFORCEMENT_4_0_30.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\BAN_REASONS.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\CASCADE_TABLE_CEILING_PROTOCOL.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\CLASS_CONVERSION_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\COMPATIBILITY_MATRIX.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\CONSOLIDATION_VALIDATION_REQUIREMENTS.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\doctrine\CRAFTY_SYNTAX_IMPORT_IMPLEMENTATION_CHECKLIST.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\doctrine\CRAFTY_SYNTAX_INTEGRATION_PLAN.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\doctrine\CRAFTY_SYNTAX_MIGRATION_PROJECT_BRIEF.md
[2026-02-28T12:49:54Z UTC] Found 7 issues in docs\doctrine\CRAFTY_SYNTAX_STATE_BASED_IMPLEMENTATION_PLAN.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\DEVELOPMENT_WORKFLOW_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\DOCTRINE_FILE_STRUCTURE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\DOCTRINE_TABLES_TRANSITION_NOTE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\ETHICAL_STATE_MARKERS_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\FILESYSTEM_MIGRATION_GUIDE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLARE\FLARE_ARCHITECTURAL_RECOMMENDATIONS.md
[2026-02-28T12:49:54Z UTC] Found 7 issues in docs\doctrine\FLARE\FLARE_CHANNEL_0.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\FLIP\FLIPPING_FILE_LEXA_LILITH.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\FLIP\FLIPQL_SPECIFICATION.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLIP_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLIP_SYSTEM_REVIEW_AND_ROADMAP_4_0_35.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLP_CHANNEL_0.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\FLIP\FLP_CHANNEL_42.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLP_CHANNEL_51.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLP_CHANNEL_666.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLP_COUNCILS_AS_CHANNELS.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLP_DOCTRINE_BOUNDARIES.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLP_EMOTIONAL_AGGREGATION.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLP_EMOTIONAL_GEOMETRY.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLP_ESCROW_AND_FUND_LAYER.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLP_HETERODOX_REVIEWERS.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLP_LUPOPEDIA_COUNCIL_SEAT.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\FLP_OVERVIEW.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\NOTE_HEADER_VERSION_AND_MERGE.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\FLIP\README.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\FLIP\headers\FLIP_HEADER_TO_TOON_MAP.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\FLIP\headers\UNIVERSAL_ID_TOON_MAP.md
[2026-02-28T12:49:54Z UTC] Found 8 issues in docs\doctrine\FLIP_V2_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\HEADERS\FLIP_FOOTER_DOCTRINE_4_0_31.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\HEADERS\LUPO_HEADER_EXPANSION_4_0_30.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\HYBRID_ACTOR\HYBRID_ACTOR_2_0.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\doctrine\HYBRID_ACTOR_DOCTRINE_4.0.29.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\IDENTITY_AUTHORITY_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\IDE_TASK_PRIORITY_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\IMPORT_FROM_CRAFTY_TROUBLESHOOTING.md
[2026-02-28T12:49:54Z UTC] Found 8 issues in docs\doctrine\INDEX.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\INSTALLATION_PATH_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\LEXA_GATEWAY_INTEGRATION.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\LUPOPEDIA_CANONICAL_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\doctrine\LUPOPEDIA_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\LUPOPEDIA_DOCTRINE_v1.1.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\MASTER_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\MESSAGE_ATTRIBUTION.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\MIGRATION_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\MINIMAL_HOSTING_REQUIREMENTS.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\MigrationAtlas.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\PHP_COMPATIBILITY_AND_MINIMAL_HOSTING_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\REGISTRY_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\RELATION_REGISTRY.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\SCHEMA_AND_TOON_ALIGNMENT_CONTEXT.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\SECURITY\SEMANTIC_SECURITY_4_0_30.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\doctrine\SEMANTIC_SECURITY_CHECKLIST_4_0_30.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\SESSION_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\SUPPORTING_ACTOR_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\TABLE_CEILING_DEFENSE_PLAN.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\TABLE_CONSOLIDATION_PLAN.md
[2026-02-28T12:49:54Z UTC] Found 9 issues in docs\doctrine\THREAD_DIALOG_SYSTEM.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\doctrine\VERSIONING_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\doctrine\VERSION_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 7 issues in docs\doctrine\VERSION_POLICY_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\WOLFIE_HEADERS.md
[2026-02-28T12:49:54Z UTC] Found 19 issues in docs\doctrine\X_LUPO_FORWARDED_HEADER_DOCTRINE.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\channels.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\doctrine\channels\filesystem_padding_layer.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\database\README.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\migrations\crafty_syntax_ancestral_intent.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\migrations\generated\README.md
[2026-02-28T12:49:54Z UTC] Found 7 issues in docs\doctrine\migrations\livehelp_migrations_readme.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\doctrine\report_dbdoc_threads_messages.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\examples\FLIP_DESIGN_COLLABORATION_EXAMPLE.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\guidelines\list_csv_documentation.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\help\LUPOPEDIA_HELP_INDEX.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\index\README.md
[2026-02-28T12:49:54Z UTC] Found 9 issues in docs\initialization\INITIALIZATION_WORKFLOW.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\movie_notes\movie_notes.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\notes_from_legacy_craftysyntax.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\oauth_authentication.md
[2026-02-28T12:49:54Z UTC] Found 8 issues in docs\registry\REGISTERED_IDS.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\reports\4.0.22_comprehensive_seeding_report.md
[2026-02-28T12:49:54Z UTC] Found 5 issues in docs\reports\4.0.22_seeding_validation_checklist.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\reports\antigravity_ide_registration_4.0.23.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\reports\legacy_header_analysis_4.0.23.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\roadmap\v4.1_USABILITY_ROADMAP.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\specs\AGENT_ROLES_4.0.24.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\specs\COLLECTION_FLIP_HEADERS_USAGE.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\specs\DB_SCHEMA_DRIFT_4.0.24.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\specs\DB_SCHEMA_REBUILD_PLAN_4.0.24.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\specs\FLIP_DATABASE_MAPPING_LAYER_4.0.28.md
[2026-02-28T12:49:54Z UTC] Found 3 issues in docs\specs\FLIP_HEADERS_COMPLETE_4.0.24.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\specs\FLIP_HEADERS_MASTER_INDEX_4.0.24.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\specs\FLIP_HEADERS_VERBOSE_COMPLETE_4.0.27.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\specs\FLIP_HEADER_SPECIFICATION_4.0.23.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\specs\UNIVERSAL_WOLFIE_HEADER_SPECIFICATION.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\specs\flip_headers\flip_headers_batch_1_of_4.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\specs\flip_headers\flip_headers_batch_2_of_4.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\specs\flip_headers\flip_headers_batch_3_of_4.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\specs\flip_headers\flip_headers_batch_4_of_4.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\status\ADMIN_ACTORS_INTERFACE_4_0_46.md
[2026-02-28T12:49:54Z UTC] Found 7 issues in docs\status\ADMIN_REGISTRY_INTERFACE_4_0_46.md
[2026-02-28T12:49:54Z UTC] Found 7 issues in docs\status\ADMIN_TASKS_INTERFACE_4_0_46.md
[2026-02-28T12:49:54Z UTC] Found 9 issues in docs\status\AGENT_TASK_TRACKER.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\status\BANNED_TEST_ACTORS_4_0_46.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\status\BROADCAST_IMPORT_COMPLETE_4_0_46.md
[2026-02-28T12:49:54Z UTC] Found 10 issues in docs\status\KIRO_INSTALLER_VERSION_FIX_4_0_46.md
[2026-02-28T12:49:54Z UTC] Found 6 issues in docs\status\KIRO_REGISTRY_CANONICALIZATION_COMPLETE_4_0_46.md
[2026-02-28T12:49:54Z UTC] Found 4 issues in docs\status\POST_INSTALL_VERIFICATION_4_0_46.md
[2026-02-28T12:49:54Z UTC] Found 10 issues in docs\status\REGISTRY_IDENTITY_CANONICALIZATION_4_0_46.md
